row_id,station,year,date,block_start,gridmet_wind_original_m_s,gridmet_wind_stuck_m_s
377,Almond_Low,2018,2018-03-14,2018-03-09,1.90000000,2.40000000
378,Almond_Low,2018,2018-03-15,2018-03-09,2.60000000,2.40000000
379,Almond_Low,2018,2018-03-23,2018-03-23,3.60000000,3.60000000
380,Almond_Low,2018,2018-03-31,2018-03-30,3.10000000,1.80000000
381,Almond_Low,2018,2018-04-08,2018-04-06,5.30000000,3.60000000
382,Almond_Low,2018,2018-04-16,2018-04-13,3.60000000,3.60000000
383,Almond_Low,2018,2018-04-24,2018-04-20,2.80000000,2.70000000
384,Almond_Low,2018,2018-05-02,2018-04-27,2.60000000,5.00000000
385,Almond_Low,2018,2018-05-09,2018-05-04,4.60000000,3.00000000
386,Almond_Low,2018,2018-05-10,2018-05-04,4.50000000,3.00000000
387,Almond_Low,2018,2018-05-17,2018-05-11,4.80000000,5.00000000
388,Almond_Low,2018,2018-05-18,2018-05-18,4.60000000,4.60000000
389,Almond_Low,2018,2018-05-26,2018-05-25,5.60000000,2.70000000
390,Almond_Low,2018,2018-06-02,2018-06-01,3.10000000,4.60000000
391,Almond_Low,2018,2018-06-03,2018-06-01,3.00000000,4.60000000
392,Almond_Low,2018,2018-06-10,2018-06-08,6.80000000,5.50000000
393,Almond_Low,2018,2018-06-11,2018-06-08,4.80000000,5.50000000
394,Almond_Low,2018,2018-06-18,2018-06-15,4.90000000,2.70000000
395,Almond_Low,2018,2018-06-19,2018-06-15,4.00000000,2.70000000
396,Almond_Low,2018,2018-06-26,2018-06-22,4.00000000,4.30000000
397,Almond_Low,2018,2018-06-27,2018-06-22,4.20000000,4.30000000
398,Almond_Low,2018,2018-07-04,2018-06-29,2.80000000,5.00000000
399,Almond_Low,2018,2018-07-05,2018-06-29,2.70000000,5.00000000
400,Almond_Low,2018,2018-07-13,2018-07-13,3.20000000,3.20000000
401,Almond_Low,2018,2018-07-20,2018-07-20,3.10000000,3.10000000
402,Almond_Low,2018,2018-07-21,2018-07-20,3.30000000,3.10000000
403,Almond_Low,2018,2018-07-28,2018-07-27,4.50000000,5.00000000
404,Almond_Low,2018,2018-07-29,2018-07-27,4.70000000,5.00000000
405,Almond_Low,2018,2018-08-05,2018-08-03,4.90000000,4.30000000
406,Almond_Low,2018,2018-08-06,2018-08-03,5.30000000,4.30000000
407,Almond_Low,2018,2018-08-13,2018-08-10,2.90000000,4.10000000
408,Almond_Low,2018,2018-08-14,2018-08-10,3.50000000,4.10000000
409,Almond_Low,2018,2018-08-21,2018-08-17,2.50000000,4.40000000
410,Almond_Low,2018,2018-08-22,2018-08-17,2.40000000,4.40000000
411,Almond_Low,2018,2018-08-29,2018-08-24,2.80000000,3.00000000
412,Almond_Low,2018,2018-08-30,2018-08-24,3.70000000,3.00000000
413,Almond_Low,2018,2018-09-06,2018-08-31,4.20000000,5.00000000
414,Almond_Low,2018,2018-09-07,2018-09-07,4.10000000,4.10000000
415,Almond_Low,2018,2018-09-14,2018-09-14,3.50000000,3.50000000
416,Almond_Low,2018,2018-09-15,2018-09-14,4.90000000,3.50000000
417,Almond_Low,2018,2018-09-22,2018-09-21,2.90000000,2.70000000
418,Almond_Low,2018,2018-09-23,2018-09-21,3.60000000,2.70000000
419,Almond_Low,2018,2018-09-30,2018-09-28,2.40000000,2.90000000
420,Almond_Low,2018,2018-10-01,2018-09-28,1.80000000,2.90000000
421,Almond_Low,2018,2018-10-08,2018-10-05,2.20000000,4.40000000
422,Almond_Low,2018,2018-10-09,2018-10-05,2.90000000,4.40000000
423,Almond_Low,2018,2018-10-16,2018-10-12,2.20000000,4.20000000
424,Almond_Low,2018,2018-10-17,2018-10-12,1.70000000,4.20000000
425,Almond_Low,2018,2018-10-24,2018-10-19,3.10000000,1.40000000
426,Almond_Low,2018,2018-10-25,2018-10-19,3.70000000,1.40000000
427,Almond_Low,2018,2018-11-02,2018-11-02,1.90000000,1.90000000
428,Almond_Low,2018,2018-11-09,2018-11-09,0.90000000,0.90000000
429,Almond_Low,2018,2018-11-10,2018-11-09,1.40000000,0.90000000
430,Almond_Low,2018,2018-11-17,2018-11-16,0.80000000,0.50000000
431,Almond_Low,2018,2018-11-18,2018-11-16,1.30000000,0.50000000
432,Almond_Low,2018,2018-12-03,2018-11-30,1.70000000,2.10000000
433,Almond_Low,2018,2018-12-12,2018-12-07,1.50000000,1.40000000
434,Almond_Low,2019,2019-01-12,2019-01-12,2.40000000,2.40000000
435,Almond_Low,2019,2019-02-06,2019-02-02,0.90000000,8.50000000
436,Almond_Low,2019,2019-02-22,2019-02-16,2.30000000,1.90000000
437,Almond_Low,2019,2019-03-10,2019-03-09,2.20000000,3.30000000
438,Almond_Low,2019,2019-03-17,2019-03-16,0.80000000,1.00000000
439,Almond_Low,2019,2019-03-18,2019-03-16,1.90000000,1.00000000
440,Almond_Low,2019,2019-03-26,2019-03-23,2.40000000,1.60000000
441,Almond_Low,2019,2019-04-10,2019-04-06,6.10000000,1.80000000
442,Almond_Low,2019,2019-04-18,2019-04-13,1.40000000,1.20000000
443,Almond_Low,2019,2019-04-19,2019-04-13,1.70000000,1.20000000
444,Almond_Low,2019,2019-04-26,2019-04-20,3.20000000,4.90000000
445,Almond_Low,2019,2019-05-04,2019-05-04,2.70000000,2.70000000
446,Almond_Low,2019,2019-05-05,2019-05-04,3.80000000,2.70000000
447,Almond_Low,2019,2019-05-12,2019-05-11,3.60000000,2.60000000
448,Almond_Low,2019,2019-05-13,2019-05-11,4.30000000,2.60000000
449,Almond_Low,2019,2019-05-29,2019-05-25,2.20000000,2.30000000
450,Almond_Low,2019,2019-06-05,2019-06-01,3.50000000,2.70000000
451,Almond_Low,2019,2019-06-06,2019-06-01,5.10000000,2.70000000
452,Almond_Low,2019,2019-06-13,2019-06-08,4.50000000,4.20000000
453,Almond_Low,2019,2019-06-14,2019-06-08,3.60000000,4.20000000
454,Almond_Low,2019,2019-06-21,2019-06-15,5.00000000,4.40000000
455,Almond_Low,2019,2019-06-22,2019-06-22,3.40000000,3.40000000
456,Almond_Low,2019,2019-06-29,2019-06-29,5.10000000,5.10000000
457,Almond_Low,2019,2019-06-30,2019-06-29,4.50000000,5.10000000
458,Almond_Low,2019,2019-07-08,2019-07-06,4.90000000,3.60000000
459,Almond_Low,2019,2019-07-15,2019-07-13,5.00000000,4.50000000
460,Almond_Low,2019,2019-07-16,2019-07-13,4.90000000,4.50000000
461,Almond_Low,2019,2019-07-23,2019-07-20,3.30000000,2.80000000
462,Almond_Low,2019,2019-07-24,2019-07-20,3.60000000,2.80000000
463,Almond_Low,2019,2019-07-31,2019-07-27,2.50000000,3.20000000
464,Almond_Low,2019,2019-08-01,2019-07-27,2.90000000,3.20000000
465,Almond_Low,2019,2019-08-08,2019-08-03,4.00000000,3.60000000
466,Almond_Low,2019,2019-08-09,2019-08-03,4.30000000,3.60000000
467,Almond_Low,2019,2019-08-16,2019-08-10,3.00000000,4.50000000
468,Almond_Low,2019,2019-08-17,2019-08-17,2.70000000,2.70000000
469,Almond_Low,2019,2019-08-24,2019-08-24,2.50000000,2.50000000
470,Almond_Low,2019,2019-08-25,2019-08-24,3.70000000,2.50000000
471,Almond_Low,2019,2019-09-01,2019-08-31,3.90000000,3.20000000
472,Almond_Low,2019,2019-09-02,2019-08-31,3.30000000,3.20000000
473,Almond_Low,2019,2019-09-09,2019-09-07,4.60000000,4.40000000
474,Almond_Low,2019,2019-09-10,2019-09-07,4.40000000,4.40000000
475,Almond_Low,2019,2019-09-18,2019-09-14,4.00000000,3.50000000
476,Almond_Low,2019,2019-09-25,2019-09-21,2.00000000,3.50000000
477,Almond_Low,2019,2019-10-04,2019-09-28,4.50000000,4.60000000
478,Almond_Med,2016,2016-10-02,2016-10-02,4.40000000,4.40000000
479,Almond_Med,2016,2016-10-03,2016-10-02,3.20000000,4.40000000
480,Almond_Med,2016,2016-10-10,2016-10-09,2.00000000,1.20000000
481,Almond_Med,2016,2016-10-11,2016-10-09,1.70000000,1.20000000
482,Almond_Med,2016,2016-10-18,2016-10-16,4.00000000,3.70000000
483,Almond_Med,2016,2016-10-19,2016-10-16,2.10000000,3.70000000
484,Almond_Med,2016,2016-10-26,2016-10-23,1.40000000,2.10000000
485,Almond_Med,2016,2016-11-03,2016-10-30,1.50000000,2.60000000
486,Almond_Med,2016,2016-11-11,2016-11-06,0.70000000,2.10000000
487,Almond_Med,2016,2016-11-12,2016-11-06,2.30000000,2.10000000
488,Almond_Med,2016,2016-11-19,2016-11-13,1.60000000,1.40000000
489,Almond_Med,2016,2016-11-27,2016-11-27,2.00000000,2.00000000
490,Almond_Med,2016,2016-12-13,2016-12-11,1.00000000,1.80000000
491,Almond_Med,2016,2016-12-14,2016-12-11,1.50000000,1.80000000
492,Almond_Med,2016,2016-12-22,2016-12-18,0.60000000,2.00000000
493,Almond_Med,2016,2016-12-29,2016-12-25,0.40000000,1.60000000
494,Almond_Med,2017,2017-01-06,2017-01-06,2.10000000,2.10000000
495,Almond_Med,2017,2017-03-03,2017-03-03,0.60000000,0.60000000
496,Almond_Med,2017,2017-03-11,2017-03-10,1.80000000,1.90000000
497,Almond_Med,2017,2017-03-12,2017-03-10,2.10000000,1.90000000
498,Almond_Med,2017,2017-03-28,2017-03-24,2.30000000,1.20000000
499,Almond_Med,2017,2017-04-04,2017-03-31,1.20000000,3.00000000
500,Almond_Med,2017,2017-04-12,2017-04-07,2.30000000,2.60000000
501,Almond_Med,2017,2017-04-13,2017-04-07,2.40000000,2.60000000
502,Almond_Med,2017,2017-04-20,2017-04-14,4.60000000,4.10000000
503,Almond_Med,2017,2017-04-21,2017-04-21,1.70000000,1.70000000
504,Almond_Med,2017,2017-04-28,2017-04-28,4.50000000,4.50000000
505,Almond_Med,2017,2017-04-29,2017-04-28,2.00000000,4.50000000
506,Almond_Med,2017,2017-05-07,2017-05-05,1.60000000,3.20000000
507,Almond_Med,2017,2017-05-14,2017-05-12,2.80000000,6.00000000
508,Almond_Med,2017,2017-05-15,2017-05-12,2.60000000,6.00000000
509,Almond_Med,2017,2017-05-22,2017-05-19,1.40000000,1.30000000
510,Almond_Med,2017,2017-05-23,2017-05-19,1.90000000,1.30000000
511,Almond_Med,2017,2017-05-30,2017-05-26,3.20000000,1.80000000
512,Almond_Med,2017,2017-06-07,2017-06-02,2.80000000,3.10000000
513,Almond_Med,2017,2017-06-15,2017-06-09,4.00000000,3.10000000
514,Almond_Med,2017,2017-06-16,2017-06-16,3.30000000,3.30000000
515,Almond_Med,2017,2017-06-23,2017-06-23,2.30000000,2.30000000
516,Almond_Med,2017,2017-07-01,2017-06-30,2.90000000,3.20000000
517,Almond_Med,2017,2017-07-02,2017-06-30,2.50000000,3.20000000
518,Almond_Med,2017,2017-07-09,2017-07-07,3.20000000,4.80000000
519,Almond_Med,2017,2017-07-17,2017-07-14,3.40000000,2.10000000
520,Almond_Med,2017,2017-07-18,2017-07-14,3.20000000,2.10000000
521,Almond_Med,2017,2017-07-25,2017-07-21,2.50000000,3.50000000
522,Almond_Med,2017,2017-07-26,2017-07-21,2.30000000,3.50000000
523,Almond_Med,2017,2017-08-10,2017-08-04,3.30000000,3.10000000
524,Almond_Med,2017,2017-08-11,2017-08-11,2.60000000,2.60000000
525,Almond_Med,2017,2017-08-18,2017-08-18,2.60000000,2.60000000
526,Almond_Med,2017,2017-08-19,2017-08-18,2.70000000,2.60000000
527,Almond_Med,2017,2017-08-26,2017-08-25,2.20000000,2.60000000
528,Almond_Med,2017,2017-08-27,2017-08-25,1.80000000,2.60000000
529,Almond_Med,2017,2017-09-03,2017-09-01,2.80000000,1.80000000
530,Almond_Med,2017,2017-09-12,2017-09-08,2.60000000,2.30000000
531,Almond_Med,2017,2017-09-19,2017-09-15,3.90000000,2.70000000
532,Almond_Med,2017,2017-09-20,2017-09-15,3.00000000,2.70000000
533,Almond_Med,2017,2017-09-27,2017-09-22,0.90000000,2.30000000
534,Almond_Med,2017,2017-09-28,2017-09-22,1.80000000,2.30000000
535,Almond_Med,2017,2017-10-05,2017-09-29,2.70000000,2.30000000
536,Almond_Med,2017,2017-10-06,2017-10-06,1.70000000,1.70000000
537,Almond_Med,2017,2017-10-13,2017-10-13,2.60000000,2.60000000
538,Almond_Med,2017,2017-10-14,2017-10-13,1.70000000,2.60000000
539,Almond_Med,2017,2017-10-21,2017-10-20,2.00000000,5.10000000
540,Almond_Med,2017,2017-10-22,2017-10-20,1.90000000,5.10000000
541,Almond_Med,2017,2017-11-06,2017-11-03,2.10000000,2.30000000
542,Almond_Med,2017,2017-11-07,2017-11-03,1.30000000,2.30000000
543,Almond_Med,2017,2017-11-14,2017-11-10,2.60000000,2.60000000
544,Almond_Med,2017,2017-11-15,2017-11-10,1.30000000,2.60000000
545,Almond_Med,2017,2017-11-22,2017-11-17,0.70000000,2.90000000
546,Almond_Med,2017,2017-11-23,2017-11-17,1.40000000,2.90000000
547,Almond_Med,2017,2017-11-30,2017-11-24,1.20000000,1.30000000
548,Almond_Med,2017,2017-12-01,2017-12-01,1.00000000,1.00000000
549,Almond_Med,2017,2017-12-08,2017-12-08,0.70000000,0.70000000
550,Almond_Med,2017,2017-12-16,2017-12-15,2.70000000,1.00000000
551,Almond_Med,2017,2017-12-17,2017-12-15,1.10000000,1.00000000
552,Almond_Med,2018,2018-01-01,2018-01-01,0.60000000,0.60000000
553,Almond_Med,2018,2018-01-25,2018-01-22,2.40000000,0.90000000
554,Almond_Med,2018,2018-01-26,2018-01-22,2.00000000,0.90000000
555,Almond_Med,2018,2018-02-03,2018-01-29,0.90000000,0.80000000
556,Almond_Med,2018,2018-02-10,2018-02-05,2.20000000,1.10000000
557,Almond_Med,2018,2018-02-11,2018-02-05,2.00000000,1.10000000
558,Almond_Med,2018,2018-02-18,2018-02-12,3.00000000,2.50000000
559,Almond_Med,2018,2018-03-06,2018-03-05,1.20000000,1.70000000
560,Almond_Med,2018,2018-03-15,2018-03-12,2.10000000,1.40000000
561,Almond_Med,2018,2018-03-23,2018-03-19,2.80000000,0.80000000
562,Almond_Med,2018,2018-03-30,2018-03-26,1.30000000,2.10000000
563,Almond_Med,2018,2018-03-31,2018-03-26,1.80000000,2.10000000
564,Almond_Med,2018,2018-04-08,2018-04-02,3.90000000,3.00000000
565,Almond_Med,2018,2018-04-23,2018-04-23,1.70000000,1.70000000
566,Almond_Med,2018,2018-04-24,2018-04-23,1.90000000,1.70000000
567,Almond_Med,2018,2018-05-02,2018-04-30,2.30000000,3.20000000
568,Almond_Med,2018,2018-05-09,2018-05-07,3.70000000,3.60000000
569,Almond_Med,2018,2018-05-10,2018-05-07,3.70000000,3.60000000
570,Almond_Med,2018,2018-05-17,2018-05-14,3.60000000,2.40000000
571,Almond_Med,2018,2018-05-18,2018-05-14,3.30000000,2.40000000
572,Almond_Med,2018,2018-05-26,2018-05-21,4.80000000,3.00000000
573,Almond_Med,2018,2018-06-02,2018-05-28,2.60000000,2.40000000
574,Almond_Med,2018,2018-06-03,2018-05-28,2.10000000,2.40000000
575,Almond_Med,2018,2018-06-10,2018-06-04,4.90000000,3.90000000
576,Almond_Med,2018,2018-06-11,2018-06-11,3.20000000,3.20000000
577,Almond_Med,2018,2018-06-18,2018-06-18,3.30000000,3.30000000
578,Almond_Med,2018,2018-06-19,2018-06-18,3.30000000,3.30000000
579,Almond_Med,2018,2018-06-26,2018-06-25,2.70000000,2.60000000
580,Almond_Med,2018,2018-06-27,2018-06-25,3.20000000,2.60000000
581,Almond_Med,2018,2018-07-04,2018-07-02,2.90000000,3.10000000
582,Almond_Med,2018,2018-07-05,2018-07-02,2.00000000,3.10000000
583,Almond_Med,2018,2018-07-12,2018-07-09,2.00000000,4.90000000
584,Almond_Med,2018,2018-07-13,2018-07-09,2.30000000,4.90000000
585,Almond_Med,2018,2018-07-20,2018-07-16,3.60000000,3.10000000
586,Almond_Med,2018,2018-07-21,2018-07-16,2.80000000,3.10000000
587,Almond_Med,2018,2018-07-28,2018-07-23,3.20000000,3.60000000
588,Almond_Med,2018,2018-07-29,2018-07-23,2.90000000,3.60000000
589,Almond_Med,2018,2018-08-05,2018-07-30,3.40000000,3.20000000
590,Almond_Med,2018,2018-08-06,2018-08-06,3.80000000,3.80000000
591,Almond_Med,2018,2018-08-13,2018-08-13,2.40000000,2.40000000
592,Almond_Med,2018,2018-08-14,2018-08-13,2.40000000,2.40000000
593,Almond_Med,2018,2018-08-21,2018-08-20,2.20000000,2.60000000
594,Almond_Med,2018,2018-08-22,2018-08-20,2.00000000,2.60000000
595,Almond_Med,2018,2018-08-29,2018-08-27,2.10000000,2.00000000
596,Almond_Med,2018,2018-08-30,2018-08-27,2.30000000,2.00000000
597,Almond_Med,2018,2018-09-06,2018-09-03,2.90000000,2.40000000
598,Almond_Med,2018,2018-09-07,2018-09-03,2.90000000,2.40000000
599,Almond_Med,2018,2018-09-14,2018-09-10,2.80000000,2.70000000
600,Almond_Med,2018,2018-09-15,2018-09-10,2.70000000,2.70000000
601,Almond_Med,2018,2018-09-22,2018-09-17,1.70000000,2.40000000
602,Almond_Med,2018,2018-09-23,2018-09-17,2.30000000,2.40000000
603,Almond_Med,2018,2018-09-30,2018-09-24,2.00000000,2.20000000
604,Almond_Med,2018,2018-10-01,2018-10-01,1.70000000,1.70000000
605,Almond_Med,2018,2018-10-08,2018-10-08,1.00000000,1.00000000
606,Almond_Med,2018,2018-10-09,2018-10-08,1.90000000,1.00000000
607,Almond_Med,2018,2018-10-16,2018-10-15,0.80000000,1.20000000
608,Almond_Med,2018,2018-10-17,2018-10-15,0.90000000,1.20000000
609,Almond_Med,2018,2018-10-24,2018-10-22,2.20000000,2.20000000
610,Almond_Med,2018,2018-10-25,2018-10-22,2.20000000,2.20000000
611,Almond_Med,2018,2018-11-02,2018-10-29,1.10000000,4.10000000
612,Almond_Med,2018,2018-11-09,2018-11-05,0.60000000,2.30000000
613,Almond_Med,2018,2018-11-10,2018-11-05,0.80000000,2.30000000
614,Almond_Med,2018,2018-11-18,2018-11-12,0.80000000,0.50000000
615,Almond_Med,2018,2018-11-25,2018-11-19,1.90000000,0.70000000
616,Almond_Med,2018,2018-11-26,2018-11-26,1.20000000,1.20000000
617,Almond_Med,2018,2018-12-03,2018-12-03,1.20000000,1.20000000
618,Almond_Med,2018,2018-12-11,2018-12-10,1.60000000,1.80000000
619,Almond_Med,2018,2018-12-20,2018-12-17,0.80000000,1.30000000
620,Almond_Med,2018,2018-12-27,2018-12-24,1.80000000,1.00000000
621,Almond_Med,2018,2018-12-28,2018-12-24,1.30000000,1.00000000
622,Almond_Med,2019,2019-01-04,2019-01-04,1.10000000,1.10000000
623,Almond_Med,2019,2019-01-12,2019-01-11,1.50000000,1.40000000
624,Almond_Med,2019,2019-01-13,2019-01-11,0.90000000,1.40000000
625,Almond_Med,2019,2019-02-05,2019-02-01,2.90000000,2.80000000
626,Almond_Med,2019,2019-02-06,2019-02-01,1.30000000,2.80000000
627,Almond_Med,2019,2019-02-22,2019-02-22,1.50000000,1.50000000
628,Almond_Med,2019,2019-03-09,2019-03-08,2.50000000,2.70000000
629,Almond_Med,2019,2019-03-10,2019-03-08,1.70000000,2.70000000
630,Almond_Med,2019,2019-03-17,2019-03-15,1.10000000,1.20000000
631,Almond_Med,2019,2019-03-18,2019-03-15,1.00000000,1.20000000
632,Almond_Med,2019,2019-03-26,2019-03-22,1.20000000,0.80000000
633,Almond_Med,2019,2019-04-02,2019-03-29,2.90000000,3.80000000
634,Almond_Med,2019,2019-04-10,2019-04-05,3.40000000,2.20000000
635,Almond_Med,2019,2019-04-18,2019-04-12,1.30000000,2.40000000
636,Almond_Med,2019,2019-04-19,2019-04-19,1.00000000,1.00000000
637,Almond_Med,2019,2019-04-26,2019-04-26,2.30000000,2.30000000
638,Almond_Med,2019,2019-04-27,2019-04-26,1.60000000,2.30000000
639,Almond_Med,2019,2019-05-04,2019-05-03,1.90000000,2.20000000
640,Almond_Med,2019,2019-05-05,2019-05-03,2.30000000,2.20000000
641,Almond_Med,2019,2019-05-12,2019-05-10,2.80000000,2.40000000
642,Almond_Med,2019,2019-05-13,2019-05-10,3.10000000,2.40000000
643,Almond_Med,2019,2019-06-05,2019-05-31,2.50000000,2.30000000
644,Almond_Med,2019,2019-06-06,2019-05-31,3.40000000,2.30000000
645,Almond_Med,2019,2019-06-13,2019-06-07,3.00000000,4.40000000
646,Almond_Med,2019,2019-06-14,2019-06-14,3.00000000,3.00000000
647,Almond_Med,2019,2019-06-21,2019-06-21,3.60000000,3.60000000
648,Almond_Med,2019,2019-06-22,2019-06-21,2.50000000,3.60000000
649,Almond_Med,2019,2019-06-29,2019-06-28,3.40000000,3.10000000
650,Almond_Med,2019,2019-06-30,2019-06-28,2.90000000,3.10000000
651,Almond_Med,2019,2019-07-08,2019-07-05,3.60000000,2.90000000
652,Almond_Med,2019,2019-07-15,2019-07-12,3.90000000,3.00000000
653,Almond_Med,2019,2019-07-16,2019-07-12,3.70000000,3.00000000
654,Almond_Med,2019,2019-07-23,2019-07-19,2.50000000,2.60000000
655,Almond_Med,2019,2019-07-24,2019-07-19,2.70000000,2.60000000
656,Almond_Med,2019,2019-07-31,2019-07-26,1.70000000,2.40000000
657,Almond_Med,2019,2019-08-01,2019-07-26,1.70000000,2.40000000
658,Almond_Med,2019,2019-08-08,2019-08-02,2.70000000,3.50000000
659,Almond_Med,2019,2019-08-09,2019-08-09,3.20000000,3.20000000
660,Almond_Med,2019,2019-08-16,2019-08-16,2.50000000,2.50000000
661,Almond_Med,2019,2019-08-17,2019-08-16,2.70000000,2.50000000
662,Almond_Med,2019,2019-08-24,2019-08-23,2.20000000,2.80000000
663,Almond_Med,2019,2019-08-25,2019-08-23,2.70000000,2.80000000
664,Almond_Med,2019,2019-09-01,2019-08-30,2.80000000,3.20000000
665,Almond_Med,2019,2019-09-02,2019-08-30,2.80000000,3.20000000
666,Almond_Med,2019,2019-09-09,2019-09-06,3.40000000,3.10000000
667,Almond_Med,2019,2019-09-10,2019-09-06,3.50000000,3.10000000
668,Almond_Med,2019,2019-09-18,2019-09-13,2.80000000,2.50000000
669,Almond_Med,2019,2019-09-25,2019-09-20,1.10000000,2.30000000
670,Almond_Med,2019,2019-10-04,2019-10-04,3.20000000,3.20000000
671,BAR012,2017,2017-05-20,2017-05-20,2.90000000,2.90000000
672,BAR012,2017,2017-06-05,2017-06-03,6.30000000,6.70000000
673,BAR012,2017,2017-06-13,2017-06-10,6.50000000,6.90000000
674,BAR012,2017,2017-06-21,2017-06-17,4.90000000,8.60000000
675,BAR012,2017,2017-07-15,2017-07-15,7.70000000,7.70000000
676,BAR012,2017,2017-07-23,2017-07-22,4.30000000,6.60000000
677,BAR012,2017,2017-07-31,2017-07-29,2.80000000,5.20000000
678,BAR012,2017,2017-08-08,2017-08-05,5.50000000,2.50000000
679,BAR012,2017,2017-08-16,2017-08-12,3.50000000,7.30000000
680,BAR012,2017,2017-08-24,2017-08-19,5.90000000,3.50000000
681,BAR012,2017,2017-09-01,2017-08-26,2.50000000,3.60000000
682,BAR012,2017,2017-09-09,2017-09-09,5.00000000,5.00000000
683,BAR012,2017,2017-09-17,2017-09-16,7.20000000,5.40000000
684,BAR012,2017,2017-09-25,2017-09-23,4.80000000,5.10000000
685,BAR012,2017,2017-10-03,2017-09-30,6.00000000,9.00000000
686,BAR012,2017,2017-10-11,2017-10-07,10.00000000,8.40000000
687,BAR012,2017,2017-10-27,2017-10-21,4.50000000,2.20000000
688,BAR012,2017,2017-11-28,2017-11-25,4.90000000,3.90000000
689,BAR012,2017,2017-12-06,2017-12-02,2.60000000,4.00000000
690,BAR012,2017,2017-12-14,2017-12-09,3.30000000,2.40000000
691,BAR012,2018,2018-01-31,2018-01-31,4.90000000,4.90000000
692,BAR012,2018,2018-02-08,2018-02-07,1.90000000,2.30000000
693,BAR012,2018,2018-02-16,2018-02-14,4.80000000,3.70000000
694,BAR012,2018,2018-03-04,2018-02-28,2.10000000,4.00000000
695,BAR012,2018,2018-03-28,2018-03-28,3.90000000,3.90000000
696,BAR012,2018,2018-04-13,2018-04-11,5.90000000,5.80000000
697,BAR012,2018,2018-04-21,2018-04-18,7.00000000,3.70000000
698,BAR012,2018,2018-05-07,2018-05-02,5.90000000,3.10000000
699,BAR012,2018,2018-05-31,2018-05-30,8.80000000,9.20000000
700,BAR012,2018,2018-06-08,2018-06-06,8.00000000,9.20000000
701,BAR012,2018,2018-06-16,2018-06-13,4.90000000,10.30000000
702,BAR012,2018,2018-06-24,2018-06-20,4.40000000,6.20000000
703,BAR012,2018,2018-07-02,2018-06-27,5.60000000,6.30000000
704,BAR012,2018,2018-07-10,2018-07-04,8.10000000,3.10000000
705,BAR012,2018,2018-07-18,2018-07-18,5.70000000,5.70000000
706,BAR012,2018,2018-07-26,2018-07-25,7.20000000,6.60000000
707,BAR012,2018,2018-08-03,2018-08-01,7.70000000,7.20000000
708,BAR012,2018,2018-08-27,2018-08-22,3.80000000,2.40000000
709,BAR012,2018,2018-09-04,2018-08-29,3.80000000,2.00000000
710,BAR012,2018,2018-09-12,2018-09-12,8.80000000,8.80000000
711,BAR012,2018,2018-09-28,2018-09-26,4.10000000,1.80000000
712,BAR012,2018,2018-10-06,2018-10-03,8.20000000,1.90000000
